"champ";"statut";"annee";"periode";"date du resultat";"ipe";exotm;natass;tremb;taux;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;122;0.4551389666;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;0;1;0.0037306473;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;131;0.488714792;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;174;0.6491326245;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";0 : Pas d'exonération;10 : Maladie;80;80%;999;21.722113503;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";0 : Pas d'exonération;10 : Maladie;80;90%;1;0.0217438574;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";0 : Pas d'exonération;30 : Maternité;100;100%;2;0.0434877147;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;80%;1;0.0217438574;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;1;0.0217438574;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;100;100%;1;0.0217438574;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";3 : Soins particuliers exonérés;10 : Maladie;100;100%;2;0.0434877147;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;2744;59.665144597;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.0217438574;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;807;17.54729289;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.0217438574;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";6 : Réservé SESAM-VITALE pour les régimes spéciaux SNCF;10 : Maladie;100;100%;15;0.3261578604;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:33";="590785374";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;10 : Maladie;100;100%;24;0.5218525766;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";0 : Pas d'exonération;10 : Maladie;80;80%;4399;9.8956224412;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";0 : Pas d'exonération;10 : Maladie;80;90%;4;0.0089980654;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";0 : Pas d'exonération;30 : Maternité;100;100%;882;1.9840734242;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";0 : Pas d'exonération;41 : Accident du;100;100%;165;0.3711701984;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;3;0.0067485491;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;80%;7;0.0157466145;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;2;0.0044990327;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;100;80%;2;0.0044990327;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";3 : Soins particuliers exonérés;10 : Maladie;100;0;1;0.0022495164;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";3 : Soins particuliers exonérés;10 : Maladie;100;100%;1892;4.2560849417;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;22087;49.68506771;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;9;0.0202456472;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;80%;9;0.0202456472;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;2159;4.8567058083;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;6;0.0134970981;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";5 : Assuré ou bénéficiaire exonéré (régime exonérant);20;100;100%;2;0.0044990327;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";5 : Assuré ou bénéficiaire exonéré (régime exonérant);30 : Maternité;100;100%;1;0.0022495164;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";6 : Réservé SESAM-VITALE pour les régimes spéciaux SNCF;10 : Maladie;100;100%;2;0.0044990327;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";9 : FSV ou FSI;10 : Maladie;90;80%;19;0.0427408107;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";9 : FSV ou FSI;10 : Maladie;90;100%;32;0.0719845233;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;10 : Maladie;100;100%;7367;16.57218698;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;840;1.8895937373;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;3;0.0067485491;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;4546;10.226301345;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:40";="020000063";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;15;0.0337427453;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";0 : Pas d'exonération;10 : Maladie;80;80%;255;0.5252533575;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";0 : Pas d'exonération;10 : Maladie;80;90%;3;0.0061794513;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";0 : Pas d'exonération;10 : Maladie;80;100%;2;0.0041196342;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";0 : Pas d'exonération;30 : Maternité;100;100%;1;0.0020598171;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";0 : Pas d'exonération;41 : Accident du;100;100%;12;0.0247178051;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";3 : Soins particuliers exonérés;10 : Maladie;100;100%;19;0.0391365247;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;17812;36.689461976;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;7;0.0144187196;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;2505;5.159841806;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";9 : FSV ou FSI;10 : Maladie;90;80%;8;0.0164785367;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;10 : Maladie;100;100%;218;0.4490401252;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:53";="590000188";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;27706;57.069292247;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";0 : Pas d'exonération;10 : Maladie;80;80%;2815;24.188004812;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";0 : Pas d'exonération;10 : Maladie;80;90%;4;0.0343701667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";0 : Pas d'exonération;30 : Maternité;100;100%;374;3.213610586;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";0 : Pas d'exonération;41 : Accident du;100;100%;20;0.1718508335;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;15;0.1288881251;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;1;0.0085925417;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;100;100%;1;0.0085925417;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";3 : Soins particuliers exonérés;10 : Maladie;100;80%;4;0.0343701667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";3 : Soins particuliers exonérés;10 : Maladie;100;100%;43;0.369479292;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;4415;37.93607149;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;10;0.0859254167;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;80%;2;0.0171850833;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;1238;10.637566592;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;4;0.0343701667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";5 : Assuré ou bénéficiaire exonéré (régime exonérant);30 : Maternité;100;100%;1;0.0085925417;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";6 : Réservé SESAM-VITALE pour les régimes spéciaux SNCF;10 : Maladie;100;100%;2;0.0171850833;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";6 : Réservé SESAM-VITALE pour les régimes spéciaux SNCF;20;100;100%;41;0.3522942086;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";9 : FSV ou FSI;10 : Maladie;90;80%;10;0.0859254167;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";9 : FSV ou FSI;10 : Maladie;90;100%;12;0.1031105001;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;10 : Maladie;100;100%;2187;18.791888641;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;358;3.0761299192;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;1;0.0085925417;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;76;0.6530331672;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:03";="620103432";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;4;0.0343701667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";0 : Pas d'exonération;10 : Maladie;80;80%;3966;32.639288947;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";0 : Pas d'exonération;10 : Maladie;80;90%;2;0.0164595507;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;80%;2;0.0164595507;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";0 : Pas d'exonération;30 : Maternité;100;100%;897;7.3821084684;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";0 : Pas d'exonération;41 : Accident du;100;100%;55;0.452637643;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;1664;13.694346144;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";3 : Soins particuliers exonérés;10 : Maladie;100;100%;104;0.855896634;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;3886;31.980906921;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;822;6.7648753189;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;2;0.0164595507;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";9 : FSV ou FSI;10 : Maladie;90;80%;4;0.0329191013;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;517;4.2547938441;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;1;0.0082297753;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;216;1.7776314707;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;7;0.0576084273;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;6;0.049378652;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";0 : Pas d'exonération;10 : Maladie;80;80%;4905;39.84241735;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";0 : Pas d'exonération;10 : Maladie;80;90%;5;0.040614085;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;80%;4;0.032491268;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";0 : Pas d'exonération;30 : Maternité;100;100%;570;4.630005686;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";0 : Pas d'exonération;41 : Accident du;100;100%;33;0.2680529608;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;1836;14.913491999;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";1 : Soins en rapport avec K>60 ou montant>120¤;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.008122817;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;100;100%;1;0.008122817;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";3 : Soins particuliers exonérés;10 : Maladie;100;100%;172;1.3971245228;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;2817;22.881975469;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.008122817;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;1235;10.031678986;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;3;0.024368451;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;Non renseigné;14;0.1137194379;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;526;4.2726017383;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;184;1.4945983267;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;0;1;0.008122817;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;2;0.016245634;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:28";="590781803";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;1;0.008122817;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";0 : Pas d'exonération;10 : Maladie;80;80%;3270;23.157000212;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";0 : Pas d'exonération;10 : Maladie;80;90%;5;0.0354082572;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;100%;1;0.0070816514;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";0 : Pas d'exonération;30 : Maternité;100;100%;1625;11.507683592;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";0 : Pas d'exonération;41 : Accident du;100;100%;23;0.1628779831;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;2476;17.534168968;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";1 : Soins en rapport avec K>60 ou montant>120¤;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.0070816514;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";3 : Soins particuliers exonérés;10 : Maladie;100;100%;135;0.9560229446;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;4148;29.374690178;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.0070816514;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;1253;8.8733092557;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";9 : FSV ou FSI;10 : Maladie;90;80%;10;0.0708165144;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;943;6.677997309;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;6;0.0424899086;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;200;1.4163302882;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;4;0.0283266058;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:38";="590780227";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;20;0.1416330288;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";0 : Pas d'exonération;10 : Maladie;80;80%;13451;17.214195216;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";0 : Pas d'exonération;10 : Maladie;80;90%;11;0.0140774773;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;80%;3;0.003839312;2023.7;X800000044;05SEP23;17:44:11
