"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib_tab;ref_tab;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Chaînage - codes retour;[1.Q.7.CHCR];53;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Synthèse de la procédure;[1.Q.7.CHSP];1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Analyse des données déjà envoyées;[1.Q.7.DDE];151;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Analyse mère-enfant;[1.Q.8.CME];3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Analyse des séjours d'accouchement (hors IMG);[1.Q.8.SACC];3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Analyse des séjours d'enfants nés vivants;[1.Q.8.SENV];0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Analyse des interruptions de grossesse;[1.Q.8.SIG];2;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Analyse des séjours de mort-nés;[1.Q.8.SMN];0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Prélèvements d'organes des séjours non valorisés par l'AM;[1.Q.10.PONV];0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Comparaison des prélèvements d'organes FICHCOMP et GENRSA;[1.Q.11.POFG];0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Nombre de séances en dehors de la CM 28;[1.Q.12.SHCM28];0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:07";="020004404";Nombre de séjours avec un nombre de médicaments ou de dispositifs médicaux atypique;[1.Q.13.DMIMAT];0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Synthèse des erreurs de groupage;[1.Q.1.EG];323;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Pourcentage de séjours en erreur;[1.Q.1.NSE];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Répartition des différences de groupage;[1.Q.1.RDG];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Analyse des séjours non programmés hors périmètre;[1.Q.2.ADNP];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec utilisation du mode d'entrée 8/5 et absence service urgences;[1.Q.2.MEURG];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec mutation et absence d'unité correspondante;[1.Q.2.MSU];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Codes géographiques erronés ou imprécis;[1.Q.3.CGI];71;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec DP incohérent avec un acte de prise en charge de cancérologie;[1.Q.5.DPCAN];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un code imprécis en DP;[1.Q.5.DPI];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un acte requérent un code Z en diagnostic principal et ayant pourtant un code non Z en diagnostic principal;[1.Q.5.DPNZ];19;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un code Z en DP pour une affection chronique et sans DR;[1.Q.5.DPZAC];1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un code Z en DP et un mode de sortie décès;[1.Q.5.DPZDC];1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un code Z en DP et une durée de séjour > 15 jours;[1.Q.5.DPZSL];1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un code d'affection aigüe en DR;[1.Q.5.DRAA];10;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un DR pour un DP non Z;[1.Q.5.DRDPNZ];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un GHM de brûlure sans cause en DAS;[1.Q.5.GBSDA];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec une incompatibilité âge / diagnostic;[1.Q.5.IAD];3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours de la racine 23C02 avec incompatibilité DP/acte;[1.Q.5.IDA23C02];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec une incompatibilité sexe / diagnostic;[1.Q.5.ISD];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un DP surveillance et traitement de tumeurs et un DR non renseigné ou différent de cancer;[1.Q.5.KIDPDR];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours sans nuitée avec un acte atypique pour un séjour sans nuitée;[1.Q.6.AASSN];4;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un acte sur brûlure et absence de code diagnostic de brûlure;[1.Q.6.ABSD];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec actes chirurgicaux en doublons;[1.Q.6.ACD];8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un codage imprécis d'une complication après un acte à visée diagnostique ou thérapeutique;[1.Q.6.CCIA];3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec diagnostic principal requérant un acte et sans acte;[1.Q.6.DPSA];10;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours dans un GHM médical avec un DP chirurgical;[1.Q.6.GMDPC];10;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de RSA de séances de dialyse sans acte de dialyse;[1.Q.6.SDSA];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours sans nuitée avec un geste complémentaire  d'anesthésie;[1.Q.6.SSNA];1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Chaînage - codes retour;[1.Q.7.CHCR];86;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Synthèse de la procédure;[1.Q.7.CHSP];15;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Analyse des données déjà envoyées;[1.Q.7.DDE];42;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Analyse mère-enfant;[1.Q.8.CME];21;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Analyse des séjours d'accouchement (hors IMG);[1.Q.8.SACC];1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Analyse des séjours d'enfants nés vivants;[1.Q.8.SENV];1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Analyse des interruptions de grossesse;[1.Q.8.SIG];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Analyse des séjours de mort-nés;[1.Q.8.SMN];1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Prélèvements d'organes des séjours non valorisés par l'AM;[1.Q.10.PONV];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Comparaison des prélèvements d'organes FICHCOMP et GENRSA;[1.Q.11.POFG];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séances en dehors de la CM 28;[1.Q.12.SHCM28];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:23";="590781605";Nombre de séjours avec un nombre de médicaments ou de dispositifs médicaux atypique;[1.Q.13.DMIMAT];0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Synthèse des erreurs de groupage;[1.Q.1.EG];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Pourcentage de séjours en erreur;[1.Q.1.NSE];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Répartition des différences de groupage;[1.Q.1.RDG];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Analyse des séjours non programmés hors périmètre;[1.Q.2.ADNP];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec utilisation du mode d'entrée 8/5 et absence service urgences;[1.Q.2.MEURG];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec mutation et absence d'unité correspondante;[1.Q.2.MSU];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Codes géographiques erronés ou imprécis;[1.Q.3.CGI];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec DP incohérent avec un acte de prise en charge de cancérologie;[1.Q.5.DPCAN];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un code imprécis en DP;[1.Q.5.DPI];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un acte requérent un code Z en diagnostic principal et ayant pourtant un code non Z en diagnostic principal;[1.Q.5.DPNZ];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un code Z en DP pour une affection chronique et sans DR;[1.Q.5.DPZAC];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un code Z en DP et un mode de sortie décès;[1.Q.5.DPZDC];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un code Z en DP et une durée de séjour > 15 jours;[1.Q.5.DPZSL];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un code d'affection aigüe en DR;[1.Q.5.DRAA];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un DR pour un DP non Z;[1.Q.5.DRDPNZ];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un GHM de brûlure sans cause en DAS;[1.Q.5.GBSDA];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec une incompatibilité âge / diagnostic;[1.Q.5.IAD];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours de la racine 23C02 avec incompatibilité DP/acte;[1.Q.5.IDA23C02];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec une incompatibilité sexe / diagnostic;[1.Q.5.ISD];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un DP surveillance et traitement de tumeurs et un DR non renseigné ou différent de cancer;[1.Q.5.KIDPDR];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours sans nuitée avec un acte atypique pour un séjour sans nuitée;[1.Q.6.AASSN];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un acte sur brûlure et absence de code diagnostic de brûlure;[1.Q.6.ABSD];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec actes chirurgicaux en doublons;[1.Q.6.ACD];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un codage imprécis d'une complication après un acte à visée diagnostique ou thérapeutique;[1.Q.6.CCIA];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec diagnostic principal requérant un acte et sans acte;[1.Q.6.DPSA];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours dans un GHM médical avec un DP chirurgical;[1.Q.6.GMDPC];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de RSA de séances de dialyse sans acte de dialyse;[1.Q.6.SDSA];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours sans nuitée avec un geste complémentaire  d'anesthésie;[1.Q.6.SSNA];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Chaînage - codes retour;[1.Q.7.CHCR];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Synthèse de la procédure;[1.Q.7.CHSP];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Analyse des données déjà envoyées;[1.Q.7.DDE];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Analyse mère-enfant;[1.Q.8.CME];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Analyse des séjours d'accouchement (hors IMG);[1.Q.8.SACC];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Analyse des séjours d'enfants nés vivants;[1.Q.8.SENV];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Analyse des interruptions de grossesse;[1.Q.8.SIG];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Analyse des séjours de mort-nés;[1.Q.8.SMN];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Prélèvements d'organes des séjours non valorisés par l'AM;[1.Q.10.PONV];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Comparaison des prélèvements d'organes FICHCOMP et GENRSA;[1.Q.11.POFG];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séances en dehors de la CM 28;[1.Q.12.SHCM28];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:38";="590781811";Nombre de séjours avec un nombre de médicaments ou de dispositifs médicaux atypique;[1.Q.13.DMIMAT];0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Synthèse des erreurs de groupage;[1.Q.1.EG];200;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Pourcentage de séjours en erreur;[1.Q.1.NSE];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Répartition des différences de groupage;[1.Q.1.RDG];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Analyse des séjours non programmés hors périmètre;[1.Q.2.ADNP];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec utilisation du mode d'entrée 8/5 et absence service urgences;[1.Q.2.MEURG];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec mutation et absence d'unité correspondante;[1.Q.2.MSU];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Codes géographiques erronés ou imprécis;[1.Q.3.CGI];25;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec DP incohérent avec un acte de prise en charge de cancérologie;[1.Q.5.DPCAN];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un code imprécis en DP;[1.Q.5.DPI];5;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un acte requérent un code Z en diagnostic principal et ayant pourtant un code non Z en diagnostic principal;[1.Q.5.DPNZ];2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un code Z en DP pour une affection chronique et sans DR;[1.Q.5.DPZAC];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un code Z en DP et un mode de sortie décès;[1.Q.5.DPZDC];2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un code Z en DP et une durée de séjour > 15 jours;[1.Q.5.DPZSL];5;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un code d'affection aigüe en DR;[1.Q.5.DRAA];1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un DR pour un DP non Z;[1.Q.5.DRDPNZ];1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un GHM de brûlure sans cause en DAS;[1.Q.5.GBSDA];1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec une incompatibilité âge / diagnostic;[1.Q.5.IAD];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours de la racine 23C02 avec incompatibilité DP/acte;[1.Q.5.IDA23C02];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec une incompatibilité sexe / diagnostic;[1.Q.5.ISD];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un DP surveillance et traitement de tumeurs et un DR non renseigné ou différent de cancer;[1.Q.5.KIDPDR];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours sans nuitée avec un acte atypique pour un séjour sans nuitée;[1.Q.6.AASSN];2;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un acte sur brûlure et absence de code diagnostic de brûlure;[1.Q.6.ABSD];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec actes chirurgicaux en doublons;[1.Q.6.ACD];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec un codage imprécis d'une complication après un acte à visée diagnostique ou thérapeutique;[1.Q.6.CCIA];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours avec diagnostic principal requérant un acte et sans acte;[1.Q.6.DPSA];7;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours dans un GHM médical avec un DP chirurgical;[1.Q.6.GMDPC];7;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de RSA de séances de dialyse sans acte de dialyse;[1.Q.6.SDSA];0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Nombre de séjours sans nuitée avec un geste complémentaire  d'anesthésie;[1.Q.6.SSNA];1;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:22";="800000093";Chaînage - codes retour;[1.Q.7.CHCR];18;2023.7;X800000093;31AUG23;14:33:22
